window,scope,trade_size_bin,excluded_project,month,project,matched_versions,difference_pp,interpretation
24m,all_projects,02_100_250,,2025-01,0x-API,2,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-01,1inch-LOP,2,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-01,airswap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-01,balancer,3,0.3169534593927696,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-01,bancor,2,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-01,carbon_defi,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-01,clipper,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-01,curve,8,0.009634682305394875,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-01,defiswap,1,0.07697041984004203,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-01,dodo,2,0.05474311680479334,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-01,fluid,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-01,fraxswap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-01,integral,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-01,kyberswap,2,-0.12594458438287154,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-01,maverick,2,0.039308176100628936,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-01,origin_arm,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-01,pancakeswap,2,0.1124668738863034,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-01,shibaswap,1,0.38545474531125795,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-01,solidly,1,0.2181706944019578,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-01,sushiswap,2,0.29416165416440015,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-01,swaap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-01,swapr,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-01,uniswap,4,0.28582557572481904,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-01,valantis,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-01,verse_dex,1,0.7582665630232002,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-01,xchange,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-02,0x API,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-02,0x-API,2,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-02,1inch-LOP,2,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-02,airswap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-02,balancer,3,0.08472909488677882,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-02,bancor,2,0.012240636006894698,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-02,carbon_defi,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-02,clipper,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-02,curve,8,0.00860230060426009,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-02,defiswap,1,0.408437561175708,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-02,dodo,2,0.4439902067061452,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-02,fluid,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-02,fraxswap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-02,integral,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-02,kyberswap,1,1.4879695415630754,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-02,maverick,2,-0.230543584669679,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-02,origin_arm,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-02,pancakeswap,2,-0.027104553976627088,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-02,shibaswap,1,3.8806417211567883,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-02,solidly,1,4.487234386202441,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-02,sushiswap,2,0.737989727289163,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-02,swaap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-02,swapr,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-02,uniswap,4,0.5774374535941119,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-02,valantis,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-02,verse_dex,1,0.5917149565929213,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-02,xchange,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-03,0x API,1,-0.0033063316250619935,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-03,0x-API,2,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-03,1inch-LOP,2,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-03,airswap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-03,balancer,3,0.09215309595504852,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-03,bancor,2,0.013762730525736306,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-03,carbon_defi,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-03,clipper,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-03,curve,8,0.04906429229416352,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-03,defiswap,1,0.6861812465445538,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-03,dodo,2,0.47572222967400035,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-03,ekubo,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-03,fluid,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-03,fraxswap,1,-0.006226589482901204,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-03,integral,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-03,kyberswap,2,1.3946385531084984,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-03,maverick,2,1.543554170022433,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-03,origin_arm,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-03,pancakeswap,3,0.22417236798950968,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-03,shibaswap,1,0.54825432533427,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-03,solidly,1,-0.7930276333403964,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-03,sushiswap,2,0.5575909367650376,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-03,swaap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-03,uniswap,4,0.5472771303478569,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-03,valantis,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-03,verse_dex,1,1.0892406360336204,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-03,xchange,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-04,0x API,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-04,0x-API,2,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-04,1inch-LOP,2,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-04,airswap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-04,balancer,3,0.09082440333246866,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-04,bancor,2,0.004396754159075001,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-04,carbon_defi,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-04,clipper,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-04,curve,8,0.003277536011044177,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-04,defiswap,1,0.19757569284989587,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-04,dodo,2,0.4411288955987244,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-04,ekubo,1,1.4032894424579945,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-04,fluid,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-04,fraxswap,1,0.27085590465872156,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-04,integral,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-04,kyberswap,2,0.43615282894567,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-04,maverick,2,0.86260876034515,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-04,origin_arm,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-04,pancakeswap,3,0.08436668994850338,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-04,shibaswap,1,0.5377703813050938,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-04,solidly,1,-0.04538457227476725,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-04,sushiswap,2,0.392996902542335,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-04,swaap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-04,uniswap,4,0.34873153364745313,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-04,valantis,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-04,verse_dex,1,0.09582053717354724,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-04,xchange,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-05,0x API,1,-0.004070445849502049,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-05,0x-API,2,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-05,1inch-LOP,2,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-05,airswap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-05,balancer,3,0.14693627301643347,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-05,bancor,2,0.028738336239471265,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-05,carbon_defi,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-05,clipper,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-05,curve,8,0.0789637896258298,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-05,defiswap,1,0.15014455648150737,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-05,dfx,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-05,dodo,2,0.3970921642419117,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-05,ekubo,1,0.9245299019109067,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-05,fluid,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-05,fraxswap,1,0.1953125,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-05,integral,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-05,kyberswap,2,0.16891891891891891,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-05,maverick,2,0.17813460580682872,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-05,native,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-05,origin_arm,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-05,pancakeswap,3,0.002556164766353596,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-05,shibaswap,1,0.923130076425289,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-05,solidly,1,0.12789606788715566,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-05,sushiswap,2,0.2813877508083671,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-05,swaap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-05,swapr,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-05,uniswap,4,0.5474323675489894,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-05,valantis,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-05,verse_dex,1,1.484463265532768,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-05,xchange,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-06,0x API,1,-0.0007160092508395208,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-06,0x-API,2,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-06,1inch-LOP,2,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-06,airswap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-06,balancer,3,0.04384650067975424,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-06,bancor,2,0.02844585427339664,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-06,carbon_defi,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-06,clipper,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-06,curve,8,0.14923094715605226,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-06,defiswap,1,0.17944571550525476,equal_matched_versions_within_project_month
24m,all_projects,02_100_250,,2025-06,dodo,2,0.6448333620443705,equal_matched_versions_within_project_month
