bot_address,total_trades,priced_trades,total_volume_usd
0x544724c63378239b67a479230b26d7c7527ad55b,6,6,706.833157488781
0x98363e48ab047cf88b22e6524917e6b6e55d4fa0,1,1,706.7504763015728
0xd77382bdab34e6b629be1cf3a96547326b7280ed,5,5,706.195717297846
0x3cfe0301ade738634ce61388f6524cf8c485f46c,3,3,705.6340850304971
0x0e59f2cfda2bb2e7fee10278dd2016a2e4311d72,2,2,705.377837424941
0x47eb32dd0b4ebf064e89326f3b6e8b2323844005,9,9,704.2444564755372
0x97f088b0175a7319059d8e705286aa035077d624,6,6,702.1238712993259
0xe8846b27988ff52c371d5bd27bf8dba4097c93d2,1,1,701.3482494696785
0xec649b868fec4a8155592377868005827c16bded,4,4,700.5444854834716
0x7af54337b42a4fb7295b7f29c72c983fbd02d258,8,8,700.3160247947474
0x8bc20896ba989c80747a0520696ae504e01f7cb4,3,3,699.9059741291203
0x39e2186a0505b0ea668017e6979398f3138c2473,1,1,699.7739610381054
0x12d4444f96c644385d8ab355f6ddf801315b6254,4,4,699.7054651218562
0x34f3cf0bc81bc5b2697b3b2b260cda33ffe564ab,1,1,699.564506687804
0x344a515077525a05a9c702f9f6c475ef14a35466,3,3,697.3134315458645
0x72c0b7a76fad6e91fee4be2b622b873d1ab61a31,9,9,696.6800150428701
0xc49c43dd2585cf6313840825ce40ea1983af3f5c,1,1,694.9053659150101
0x608dadd4b1673a651a4cd35729fc657e76a1f9e6,7,7,694.6839403789411
0x356d446751bcccc15bad2c972654f8816136e73f,3,3,694.5909677346382
0xdce5dcc0c7eff493fbe1fba9d424eac26f835aed,8,8,694.5871808551223
0x39ddf1f9b5a58913d8bb809c1b82f752594b8da1,4,4,694.4647144341058
0x6d250659cdbf477f64193db6eb5bb15391a1af55,1,1,693.828928885716
0x54228fc560b887b401dd6c3eca4f92eaad9e7a3f,2,2,693.276570261336
0x4990edd2fa1b78f341dcd7a051129b68597902be,6,6,692.4306275999766
0x4dd6a783394dddba2ff46f77c903e48da04f073e,4,4,692.3282541073269
0x9004d8ad6bf2dc58b829a87b788d35697eebfec7,2,2,691.924254813931
0x574bb78b7026c788e4452b54a0d1c2e75b3e1c10,1,1,691.8441128736829
0xe4fa6e0290d00482435e56045d32ed18adf465c1,4,4,691.8186345300278
0x35cc12b35c5b1a17fcc98f2c39febea8719cf778,1,1,691.3031976344189
0xd5ad5ec825cac700d7deafe3102dc2b6da6d195d,7,7,691.1610393169917
0x523a36ad73c402e456f49b04f0fe8eba5a8c85cd,14,14,690.7878458260208
0xcd4391c8a8a6b1bf2518a0b90e3dea212cbc2a75,4,4,688.9160261342997
0x93fa14aed0371910f5feb3130b1f5bbd0d643770,4,4,688.4777826454089
0x2e1dee213ba8d7af0934c49a23187babeaca8764,6,6,687.3981264519921
0x30de97336d498c49a8595d15480954b8db1ca4ec,7,7,685.1408669232787
0x7ff5e9569a75e6f7c299f2a85eb4e5e0927a1daa,3,3,684.7474393101566
0x7f8c3103881bbe335c85e153be8912d6166c0508,2,2,684.4709241422615
0x0e4fe5ab1c817fb2a272d42e3144c96f6d93edaa,6,6,682.0752294041598
0x053458be3fb128d8284eb1053c20116fd24c9566,1,1,681.9510075396
0x47ac86a4ff32acd97465337db002df821af2077c,8,8,681.9076985607578
0xeab9a07129395cdd40f6529cb64a6ffb252c5085,3,3,681.7681648220973
0x8eb1fe462b4804abc8cdfca3f969b268506f230e,2,2,680.770532345131
0x550f589100e379c8530c0564566d6e270ff13457,1,1,679.670961445476
0x9eb369241e4270796e665ea1afac355cb99f0c32,1,1,679.4231664300976
0xbe94d4f4f390d643cae3d5737da1a57e661ef3cc,3,3,679.3785641850791
0xfc289c57b474ac370afebe1fc9af437ecda554b6,1,1,678.9804424596092
0x52827bc602c05777d930d406996c9d627b1225fc,6,6,678.8951618605346
0xd5a7923f2e1f7a71afa3e849862abf7d79d686ae,5,5,678.6042520519775
0x53e9fb796b2feb4b3184afdf601c2a2797548d88,1,1,678.0296613392034
0x44bd73e0d96fd67e3eeb2289401cd3abeb66bc19,8,8,677.5822659117032
0xff30c56d0c4231e5c692c1cf41d3cf65e4b6dce9,3,3,677.321875828225
0x5f009cd1386f0b8f490eb664e0008acc0c163936,2,2,677.2668608489639
0x05df8f9fcff0b6a6fde7166706a52693906c9936,6,6,676.1120725314521
0x6d467cc7da0493a93140999f5a8d339520e37432,3,3,675.6196923520876
0xb4e9fa509ee0ab56b436d20a42ab07a6d043c1f9,1,1,673.176074922323
0x470628f349255208d51f42f02f35c4e3645bebe6,2,2,673.162834
0x738664883d16331515a4e783fc72eda8a24d825f,9,9,672.7451714269805
0x2373fb182d4b2192885b2968094e2dae6a21de25,2,2,671.344622
0xc7570e8e9108b2c1625885ec5cdb692b197c8dbd,7,7,670.2517477585578
0xdf56562bf19c1f830f2a3bb4938a6c63c22bebe3,2,2,669.5301184597834
0xa19f4ebe4cbb3c9b57c16eb4dfc7a52d46a5e891,1,1,668.622139701462
0x43e7ade137b86798654d8e78c36d5a556a647224,2,2,667.60896172723
0xf6a6989569e7c48bce505a3636fb44bd1b18357f,4,4,667.4585317442325
0x05482bc021dfdc929a6fbcb60506e54658de9520,2,2,667.3018983862083
0x36bde1f41faf17b8b5fe9c00fdec156e007c36b1,3,3,666.696016432558
0xa36a1bd2d790ad01187022ab403ba5135f15e71a,2,2,661.4812661193813
0x74ca6545b0fee4046e5d4093eb138fe79d639e31,1,1,660.7015598954357
0xef0d8c50fbbdc3ec6d2cb3ddbb9e5e775fef4ad5,1,1,660.1838164154052
0x0914f85a0c827dc63690029a123cadb0eb1a2957,7,7,660.180951848045
0x9b577e849b128ee1a69144b218e809b8bb98c35d,3,3,659.9985077866103
0x143cdd69557c4b2512ea67737329f72dbfc032b6,1,1,659.0438314265672
0x4811c9384bc8447945806a2319159054b228fda7,2,2,657.917628092976
0x89ac7abb4178240df8d093d1abf1d538b585ad8b,1,1,657.5878336624844
0x36c060cc4b088c830a561e959a679a58205d3f56,1,1,656.7960323987123
0x1d59b3810bc9827433560863e41c7186e1aaa9ef,5,5,656.6604258013814
0x7831ed6c959c81e2223a73526bf16054616a2faa,6,6,655.9004418117223
0x4214290310264a27b0ba8cff02b4c592d0234aa1,3,3,655.890814823576
0xf4b9a2df69b137b5ff5cd923d3a7a84e40317e73,4,4,654.5544066187937
0xfa5ef636c36a553a37ff1e5dac75417b8831d4d7,3,3,654.0041581277018
0x9ec44d47738059d6d4b6ba6d6784bf5c53d5d456,2,2,653.8064364113611
0xf7fd0860922bd3352e2dbaf725a182b74bf7a2e1,2,2,653.615842185884
0x03b90c350a88a54fe08a58bdbca2bc6f63f78e38,3,3,652.8562759818823
0x428b03ccd51ee4fcff7df6c7deae4139a4b347ed,9,9,652.397375034279
0xa2eba33af2de4432696b0eca8be114d3f028badc,8,8,651.9934034568685
0xdd13f23da738cbdd2237e0695eebe03ae3a24a68,2,2,651.6203185748575
0x27920a817865fe0594a1561f7cc87e269fa2bcfe,1,1,651.603327910319
0xe584bfd9417d25416bd307e4889ab8b4af8f8f2b,3,3,651.3850007265974
0x22527f92f43dc8bea6387ce40b87ebaa21f51df3,1,1,651.10393309752
0x3a32f5040bc4d8417e78e236eb2c48c90e003fda,3,3,649.7961967748
0xf1360c4ae1cead17b588ec1111983d2791b760d3,2,2,648.7550638317892
0x35e1e297bc3630063c09bf7a320552a77c937fca,1,1,648.7133399999999
0xa92fbc3e68ca77d11d4a8ada98e1ab8b9b7b6fc1,2,2,648.3186888145107
0x26402dee79be66b25d1cc82a3b67e0896ae178bb,2,2,648.3030607973224
0x9bffa3ce3e56d0d26447a45771fec76bd4173022,6,6,647.8435498158585
0x2f4e29e46a01006bece7c62213d3a128b90097cf,5,5,647.136573077387
0x428093c81a0e71aeae1b1271a639db547f4f3918,3,3,647.0725060063285
0x0273947e3694a7b546d91e1b1c8b4aa7619caa58,4,4,647.0522344418187
0x8d7a649486bafc088ef222a403b982366e523355,3,3,646.863139700487
0xab56820497c61f43b85e966118bb608866691678,1,1,646.7635651016939
0x0be88ac4b5c81700acf3a606a52a31c261a24a35,4,4,646.0568604696635
0xe94774d580c5e2ba7bd0b2e846dd26fb295a25c9,6,6,644.4851297676248
0x726709acc841fd8302f79e4a7028235e09b9d87e,3,3,643.599316324887
0xbe4b6d5304bd4bdb174971cbde6457dc40353fb0,4,4,642.6933738980508
0x60082241907deeed0d7a0291c0714c35303f97f6,5,5,642.5296758912596
0x3e4c1a7818b7eb876fab072e3f87e5b42782ba44,2,2,642.3269248787237
0x88bf84cde34834d9c9e00ad83d88c38cfae64b8b,1,1,642.2644428820079
0x8cd4092739acd44c76e2925f1282d189be452134,2,2,641.8135316043107
0x701a7b95214199f4b2d9f7e4d0c69ab2434e1dee,2,2,641.502083
0x643f84840da45dd9cd3a9cba1aa2126eed649063,2,2,640.6382209389931
0x098c9f6327ecd91868e1c2f3d64b64454d9d1621,1,1,640.448836631538
0x1d8142ad6732f4c818c0bd0a72eabf765b3642f6,6,6,640.1205659792862
0xa3a4aa6cffba5ec8dcf14e46a99fe571e2ad648d,4,4,639.67559234
0x1f7d5b6217dd83e672553e63b0a5a3de871bbc53,2,2,639.6405669622117
0x13d9393ac971566b2a243554669621ee33f4b398,22,22,639.552704163865
0xa2174adea5315ddbb7b6b67b62eb0153aef803bc,6,6,639.1078464937067
0x315ed60258702f8d159b98df4c0dbeb1d7d776df,1,1,637.8947890020644
0xb24384880cd1e8a1d7216e7b3cab665b411bad1f,1,1,637.6095654245249
0x8576877f2a45db08351020d6294cd185a3fde2d1,3,3,636.6482251275929
0x3167f27bac8f20cce324eb5ae47b56a085bbb08e,3,3,636.5121655599003
0x6b1bc7634525c68a66198fa8f6a1ec6ff8f70cce,1,1,636.2775978227119
0x7f3ad71f1b36f00177c1bddea85db80439c390fa,1,1,634.989098806036
0xc452b86659feb7faf4b705157a93745253341cd1,1,1,633.6881331915196
0x97564ca7efe70a8ede62b5e69860fe83946a5dac,1,1,633.0979291685265
0xf2ab66a27b1bdb087d30a5bab6c33bf4d9f8e9aa,2,2,632.4387050607941
0x873670f588b43eb8f81d4755513a9369dfc4e005,10,10,631.9867459606711
0x7fb33dffbb7eb142053ac1787efb6c0bb9178168,5,5,631.8992731449476
0xf037ad49812186ccaf84ee0d4136de32ecdd9616,5,5,631.0299050758267
0x0e2a3d127edf3bf328616e02f1de47f981cf496a,4,4,630.6270232312405
0x2e193ef33357c50d92d8f27b1f9fc6c2bf278dff,2,2,630.2328837108628
0xfc861266735954de66c472bba1177a6e9124761e,3,3,629.8955884769016
0x5ee9d00ab66265ad3adf736c2ed412a91dfb14ea,1,1,629.3849755633773
0x68315978cc7df333af5c6118caf83103ce2a78ab,1,1,628.8208510720195
0x1225db8e7e4f3fd21967dece791673e9ad93b731,16,16,627.3444650389988
0xca22caacecc3d53e7f1cab4593eb62200ee2a036,1,1,627.3311994778682
0x18a867647f848b47a8f582258322029dc05ac792,2,2,626.5478625106034
0xcd936352912a02ebed57d936cbc9719f4efdd577,2,2,625.8056759669664
0xfa1d9bf24f18cd72696ff416248edaea5c366b0c,1,1,625.178762184901
0x5adb4cebbddbd7dc38a4c5d81eea3ae9d4a8f9fb,1,1,624.9178706520395
0xffc8305f88ca38901bf1407567a5d0e17a9c680e,1,1,624.7513907102593
0xb1b8508b2c011dc91273a62f5b49d731a80e95b7,11,11,624.4750348225007
0xa9551b386fa296d37c45dee4a1ce2c876a58e7b3,2,2,624.018042356871
0x009e06ad25a2efcb29fd0f475af84bad81633db8,2,2,623.1896422724038
0x804bd4f2486bafde756d233797bdb2c62725fffa,11,11,621.6607338689604
0xb754597fdf090b6c860cb1deb63585aa3f19c163,1,1,620.9251799999001
0x1d811f26d0cdd1e2d2c0ddd6d3df6375d0077493,10,10,620.3305630202861
0xb378846c2f1c2d1a1da4a7292ca397a784f92775,17,17,620.3177488662936
0xedc783f514cc7e0b0e15eea7a6fbe4447908915b,2,2,619.5786526666648
0xd57a9469b2d69d626e510ea0a60273acf32e5f2b,5,5,617.7191714334308
0xf459ae3199362764cec11f1a1dfb07ad1c93a58b,2,2,616.6976248642798
0x6183358797748ed93cde20fbd786d6815cae881e,17,17,616.6923330493626
0xccd8c402a4b91ab59a50d30dbbdb29f1faec411d,1,1,616.2409982211697
0x57b7b355041c670ad1d02e3207c577a9d517ac17,1,1,615.9797869604724
0x23a15d503d4bee580332ae5ae3d2f9a60bad45e6,5,5,615.259315
0x7abd783acf1abd81e8953c29a056e6b7950b7fbd,10,10,615.0000848170681
0x733f49e7f4bee7c6af8c9783658e16480852f061,3,3,614.5370645999999
0xbd2450c94c65b330f5b4eb30c4e1dab0a65bd0ea,1,1,614.4018027669001
0x87986ae1e99f99da1f955d16930dc8914ffbed56,2,2,613.8151829231665
0x9a62a3cebbaffbda7cb3813a6fa36c023c3f3011,1,1,613.165464279283
0xcf4f2e3be1c6ced5aeb3199df1ffdb30f5bce9ac,1,1,612.642392250465
0xbc83f4e25857a36b81531cf243a197265a50e108,8,8,612.028249638943
0xa1ef7030f4a7d5ea4bcc347d6a28177ffdbd8d6a,2,2,610.5568541504755
0x790099e5e27eb528ae1896de6896de7f002eb89c,2,2,610.5568501094231
0xd055c99ac285c92637e5a009b3250bafb90dd4ab,3,3,610.2580742066917
0xaa683fd3ae3033e0f3ffba14619e5371057740b7,1,1,608.2799188765898
0x2e852229c6b1a49c6f5c3081664403c61bc3a155,11,11,606.9214812051803
0x122c62a290eb613e2f526be0b8f6945809d92df9,11,11,606.2605525598269
0x3e2c190282dbe0ceea8fcb1889e960a3ef85a187,5,5,605.7205002336302
0x869076b518898088bb2183d51fde7c760aa4dc9d,11,11,605.601228749309
0x8f4b88e30ba714a90a8ced7d0bd32298580ba3d8,11,11,604.943500319364
0xea37e022c018b3bb28cc447152f92393cf61d699,3,3,604.7713362592599
0x2991e6b18917279231e82f790407afbfca92e9cb,4,4,604.5578145637893
0xe1ae2769d69e823567157ad40cf89466cd615ed1,5,5,604.4304510300525
0x4066150bf09fc1150c9001f27c45220681911175,11,11,604.2873579168677
0x2a7d08c4ab9b344e6f0c453f2bbc6efb778c42a2,11,11,603.6327922883761
0x03275f3e97de945fbf13c8695fdb555312869fac,1,1,603.4117687763692
0xc0fe7cfe44f38214037f0b2f6bdac1a49e3ecf9d,1,1,603.1403424807239
0xb71b4e954f132f3770d9bde0d1d5eb50c32147ef,1,1,603.0932887128419
0xa860ae5626ec0ef656bf2ea59c2426dc4f4507b3,4,4,603.0872323062
0x500cb0c26b4624b8b4e6bc5179e70868bfad992d,11,11,602.9797942786922
0x1a9d397fe1e35b401d2dedbe5e51ff8d531c13c0,11,11,602.3283548294563
0xb28025242552ad02f17273111db6d513069d5809,13,13,602.1835218148925
0xd3513bdf544e9eb703735972a0ba330c05b37847,3,3,602.0693129742509
0x55d60dce825b65cb12e3a0df034ba5a5917409ad,11,11,601.6784649777622
0x7e31d2482162e681bc312379352fce561d9b2f3f,2,2,601.3002
0x9005f6277888e8c545c615b1fef65ae16418bfad,5,5,601.2403332025082
0xb339ab71031d79e06b7b9fa858771872631220b2,11,11,601.0301158547962
0x64eae87c0bef379533939f10a24434868d90d135,11,11,600.3832986844991
0xdec6772693ff214d9f53e5a40910cb290b1cfd49,11,11,599.738004782253
0xa5cd2009226ceeb5fd0372113b1ccff8829eb072,1,1,599.5083820534513
0x2afeaf811fe57b72cb496e841113b020a5cf0d60,2,2,599.4735003729423
0x2707ef6e2c399af951d25fa32d665a9bb600564e,1,1,599.2579565858238
0xec6a369244996ed0607931c59a1f680e67bb5c4b,11,11,599.0942255535874
0x572cab03ec0189c7df7331885ddda172d5a23f42,11,11,598.4519524929099
0xa28b1854a654e35e94d51ea2f4f34208d9ba79a2,1,1,598.3495761931018
0x87a7b1cbab0c9095f01a6f2adeb64d1aa456680b,4,4,597.9789954266838
0xb786f1929abb564c90e4c6802c0af9db2a416234,6,6,597.9479591510872
0x8e4e4773ba957d341013cc72d62100f00f3e7e51,11,11,597.8111771822571
0x32fb6e7aaf16baf9a41a5facf96c383c0f56fcc7,4,4,597.3974766124763
0xbb6fddc76c5bf333b4fc57b64736b5eeba74799e,11,11,597.1718912900672
0x9bf2f49ef2b555777af9ae9d7dea31932c60f2b4,1,1,597.1557107055847
0x87162ece32005d96d6e46e44fd2794f52995330a,2,2,596.8450906025334
0xf82d8ec196fb0d56c6b82a8b1870f09502a49f88,1,1,596.080930791601
0x7dbac5d8b34cecb20e00b6b6282cad26d1a7e03f,3,3,595.5068551921499
0x25f29c3b6eda82a19656dea49703334c159f0d72,5,5,595.4993901611182
0x4ed88124f3c628734262394a233bff55f91bcb36,9,9,594.2444669168723
0x4923af89f914c22785002795c5ab6732d046be69,1,1,593.9266362467864
0x29460f8bfc8d11ed533e0b329e23bbe23c053157,7,7,593.5287702585799
0xb675215090ba998d5e9874c649e5afa093058c00,13,13,592.4585309902409
0x795d2d7aeb6162e95fa60a424cd4938b3a801ac9,6,6,592.3110282
0x498f2c9ba4f16c25ef118d97ca057a23afbbf3b6,1,1,592.1219000000001
0x495e0c5a4107544937d0f1996ed84ab4d83272e7,1,1,591.2081879006661
0xc90ea5fa2d3eacbd63ae9e37c80a5772e57785b6,5,5,591.1198937896282
0xc4b76d2b66f9bed9bd8ba797bf6ddf3cafbfc950,1,1,590.67147873503
0x8b50a324064cf30732cae45f3a5a158f834a8fa3,1,1,589.8431816434036
0x29db8b307a3a1fb67d31c69f7375e750bc4aed69,1,1,589.77926
0xe30edb4ec6f2d028f7f8ead96d9efee5a9dda770,4,4,589.7436638321797
0xdfc9b1115b07c01c47ab6f84a59da85afd007297,2,2,589.4145503173161
0x7820fa98cca35142992eadf8a3c5044e1a82ac34,5,5,588.0228956635218
0x9c4cc862f51b1ba90485de3502aa058ca4331f32,3,3,587.9118924100501
0xf047ee812b21050186f86106f6cabdfec35366c6,1,1,587.6105121902192
0x4d15e9801683f9867b79576a2dd86476c4ef3239,1,1,587.1305069850201
0x5db3d38bd40c862ba1fdb2286c32a62ab954d36d,9,9,586.9763753910134
0xa6d015234f0a1b6f46e3b5dbaee05f071b5d4321,6,6,586.5798500891307
0xf7ef5352de45a20d8c8565cd94a4bd6c8831f749,2,2,586.5754635186902
0x08db4b26085b3990a07993a6c37d00dd448e34de,19,19,586.3275841540653
0x203971051ddd6d19c217c0e6215d0b97d3eb1e0a,3,3,586.2708086628256
0x40ef7df76d5cfbd8d90c4b24d2e61e8c7ff50250,2,2,586.2569619926032
0x75412a9805763dd0cd343633cda91107434342fe,5,5,585.8975350388624
0x7e5a536f3d79791e283940ec379cee10c9c40e86,5,5,585.2959420181837
0xc87138605be65b31a9282b5ab5a65a3160dbe339,4,4,584.7300092050828
0x2ab614e507d0c32c1852db7a7144ee52db9d3df7,5,5,584.3507358137583
0x725096acc9f68a17c355ac9480a71a8f3affacc9,1,1,583.64248824
0x225f5447ddd0db84d1b33336440719df0a7ca5e5,3,3,583.3646562796112
0x0fb728f24f4c06f9fc32fd39db904ced1241512e,1,1,582.6145269700293
0x901380ab7b9e8a0ecfb14bd5219e4a7d762c656d,1,1,582.5244325676423
0xbb4efb22592590d61463e1f6c8c7a2764a3fa2ce,6,6,581.8684238197407
0xe0f0e02a16b45f949b98856b61175e63ca5f6293,1,1,581.7884411522078
0xa3ad1aaf0306179f0e6e1ac7566fc60cd24d4289,2,2,579.528900387026
0xa340b8af4cbd1c9303fabe78be1b191242a94914,2,2,578.6338649910857
0x0af68b5a26bbf5d634ca5a678af76a286a1c362c,1,1,578.5694220355605
0x680a025da7b1be2c204d7745e809919bce074026,2,2,578.5135577131382
0x27262f3b7380ee8faceeac081d33674df96fa36d,1,1,578.4111863843455
0x5168684b378984e1a2a970883bc6d664e5be7956,3,3,578.3559370963073
0x43ddaa598f84c5c71388763f851dfc4c7e9dec84,3,3,576.5430954017501
0x8356fdf4d25dd90f7432aaa809c5e4df890cc8a0,7,7,576.2015787145655
0x80012b7b27d23b825fbc561cc98225df3de9daf5,16,16,576.1838938826868
0xdfbc8c90bbe3543f01c21e5e4d1294db773c3aa5,5,5,575.2423013302271
0xdad54319ec3df57d78cd67f86605c88bf10d0c71,1,1,574.394238756261
0x52b2ab986cc372e1cbaa282baef753369f3161d7,1,1,573.76962302016
0x2fd69c8eefc643255b5601de5293a96e166b9410,1,1,572.4236237140408
0xc74f05c1e7b86fa42ab07ab4a1361286b9a90087,4,4,571.799157767459
0xe90fb7b6690ae0fd08a4edc926f3b3c09b450de9,1,1,571.5305933518242
0x5d8c6c758c329123bd3b17aff04d0a26a4867b27,6,6,571.2652282035582
0xf081470f5c6fbccf48cc4e5b82dd926409dcdd67,1,1,570.0433300838441
0x5cf69d18216de2917446fd770a5203bf5b452408,2,2,569.9358281909042
0x093671203ad543e65441c4ded30247f27948eeb3,2,2,569.5890280983385
0xb8166ab5e3dc9de82b3f0c420ab8ea9826dd7c49,10,1,569.4678756249978
0xec7269c26844b05271c552d64dc2f01f2213c85e,2,2,569.1597191374801
0xb0a7e9dda361c81cc2424a41a861522a11825990,2,2,568.600900495106
0x64eb430e4086714e13b19cf3ff0e2fa1092f5841,2,2,567.9764876670785
0x5500cd54d3579c32d1c030a05df6f6e156c3d89c,1,1,566.6381020072712
0x231b7589426ffe1b75405526fc32ac09d44364c4,1,1,566.4408231020001
0xa23e1f551cfeac9ff762d351010136fafc3008e9,2,2,566.2913754888324
0xc2a3e321bc99b2dfd948394f24371b3ed54c80a8,10,10,565.9086652392989
0xc5d128833dc804974ed7ff815c0ba068de167b81,8,8,565.549725777556
0xcbfb0745b8489973bf7b334d54fdbd573df7ef3c,1,1,565.5278511852861
0x2db6131f25ff37271c5d1395996d235f089c22cf,1,1,564.9072231834377
0xeb7b4ef77016299e691ab3d96bff5a36ad5914b2,6,6,564.5843445863741
0x02f5d078f98154a241872f4c3185c9c2007c7a5b,3,3,563.943952683395
0x674c070fe147f7b67bc25795cf4709dab21c965b,1,1,563.4996481157538
0x614bbb4705d1016e6d218322106c9760e920b476,3,3,563.0946749638169
0x034131bcc29b9801af37a826925e58a4a6e0e866,3,3,562.2204619253921
0x0a8c711be5950576ad78118169ed63b08f9d90f0,1,1,561.7654788462761
0x62cbac19051b130746ec4cf96113af5618f3a212,3,3,561.5799625047318
0x1083ac71707b26f0b983f745a9f145c85e68648c,1,1,561.3798994132002
0x5ab29e4502a802924f24c111e5c66d8b504d1427,3,3,561.332622622635
0xe07cfdcd8dda25b0367086cac8217ea9f057a31e,1,1,560.9343401724492
0xa0ed359d8011b0992ffe6d3fbab66720d2bbcae0,1,1,560.8086000000001
0x6a6dbdc87bed052c0eede6fc58de289543a99629,4,4,560.4444080963439
0x740e1e4c3ddb6f63b2b2872520bd087a6cdfb8ca,8,8,560.050735288935
0x438d3e9cacab4614a8f1613ac7b182378d76e1f8,1,1,560.0205394396457
0x59a4c05d7ebabe520a8d95422fef5c8ce8cb45dc,2,2,559.7645083731826
0x80fc38bf0ad08c2dc845e2a2b834d61a42ba41e9,1,1,559.5022866274026
0xdedddb3dc5d871432695a271524308de06dc5365,7,7,559.2709119312387
0x2f994ec4e1ad77aded3a244cb423fc6fd08dbcb6,3,3,558.905600241123
0xda6e0d2359e6865b3ec130cdbbd18ed6407651bf,36,36,558.4872506548212
0xc3f6b81fb9e6db259272026601689e383f94c0b0,1,1,558.4738252740681
0x9bfc2771dcb3bb0031547fda82d122aaf76a0a04,4,4,557.8948047315458
0xc58d0b5f25633e37e8d0cc9a2c82c4397e1f826b,5,5,557.68896708479
0x939b4ac904066af7513cd2002c271aa3f7a71976,1,1,557.3079442244776
0xb7e746ff79cb76e2ec804698061aed9ca6c922ea,2,2,557.3004978862556
0xed7aee338eac64d0a608cf046fb7c894213acd0c,1,1,556.53391706
0x47fee024148e19c61c9538705bdf5b95adcd1c51,1,1,556.162112095232
0x70fc39f71edb11b8e0862024ceeab773492da322,26,26,555.9814109442083
0xab3f9bf1d81ddb224a2014e98b238638824bcf20,1,1,555.5289291765023
0xa4bc5738951ed7d6b224016f8cd0774f7b2a34f1,2,2,554.3559441518505
0xb36b9fe9fea79f7845fd797ce94208e56f89a6f7,1,1,553.3199913166106
0xe76579fcce5e99e9f464a5cdcc4f5a71573bdaf4,2,2,551.5543376211028
0xb8a60ed2b6725df0abcc5ee2fde0cb6f96b0f55e,1,1,551.4555266702587
0xf7240401be2b3eff7440c378a306fea76c70dcc2,10,10,551.1309516430802
0x08c181a583dd5e0be2eea021747f3a663eabb976,3,3,551.0132206295509
0xe666594023f345ab8b78be1886fb3bfd21942400,2,2,550.5071378442232
0x94f37fcbadecb5ee4250962a90652a2fa81634b7,1,1,549.6538177538258
0x10ebeaee8559a52112b913ece2061f766fc262dc,2,2,547.0793606476411
0x5d53555ca0465ce40b284e80e9532821021d20b2,18,18,545.8308211725237
0x2bf2f88a914adc1314aaa3a1800b33f6cea825d2,3,3,544.2355240287719
0x9def9511fec79f83afcbffe4776b1d817dc775ae,7,7,544.0231919980946
0xf9fca2b8d4f7da66ceba85c0fafcda7f587dcb5b,1,1,543.2013328170723
0x3eeff1d7c219b643ce59697979e6a8ea12cb0972,2,2,542.8474300657182
0xee5dc788794f3b573ddd3095a22e6a5fae68438f,9,9,542.5556756034911
0x4d453433bab69c0cac749f0d157dbe3cdb482a21,2,2,542.4075468555876
0x122ec63479d1392ec3b3da961cb629b7c3ccb947,1,1,542.2684359965095
0x8986c6f7daaca6405b5de166d0593e9bdff6f093,4,4,542.028815308832
0xe258f08fed6f3a46de5746454b62ea937dd5b9b2,4,4,541.9143444151532
0xd1140a5cd8b587eb63f588628807aa28edc84405,2,2,540.96019018878
0x28cc964cfb20bc68a5a3a6b6322b26b568feebc9,1,1,539.7870708664822
0x122b47683c7809a818b95ee9ff0da8e003f4e310,8,8,539.104148918221
0x95605e7fc63ac7bc1637feb9057d77498eb87ceb,9,9,538.0330515322668
0xb5c6ee9949ab5323b266a8507dc2d80285e55774,2,2,537.398582503067
0xc810cb81b0287c9d233a035aa35e69d3c53f8ee9,2,2,536.9624364435851
0xe1e4a7dd43cc5d44ffdae3ef782550626d1ac73c,1,1,536.8964518022643
0xa104910b1da76aafeae0216c916d04d321c0c217,1,1,536.7342270571138
0xedebd978bb1996a064467ea569cba4c9937d3813,1,1,534.7556148955424
0x2800b4bc375a9cdf966056e5694a79465b4c68e5,6,6,533.873477030823
0x59354356ec5d56306791873f567d61ebf11dfbd5,2,2,533.6717607756178
0x15ffe82c4d323be41c80d4c0b8914e0ad10a43f6,3,3,533.0442262217416
0x505a152c24b03a666e903aa6159e5f9433094893,24,24,532.7720228997161
0x447f8d287120b66f39856ae5ceb01512a7a47444,6,6,532.2908094344033
0xdec9549ecb877d0f2a262549666f7b5c0162c98f,1,1,532.1945422151052
0xa555c0b85c91653abd732b85f37fc9671eb5687d,3,3,531.8475133200973
0x7464a4b6553ef9bd2ebb5a35a96d90c221313189,3,3,531.6802560998049
0x06d13d9d457410de4c2a2febe34d6a8753d773ba,3,3,531.6289584757624
0x29991dbdf7615044e67923c3f3dc32f276588bae,6,6,531.5662158922303
0x5c7f29e07a9af6cbb4bccbe8fe060067994f28a9,1,1,530.2480611018291
0xb7fff4485c8f726d6942578749b18f1edc53f904,4,4,530.1199365261979
0x7225c7f1310d8b271731324d66daec654c6eb136,6,6,528.2190412080066
0xb15ea9b9140e3f26e543ca302a447ce6e0f0f858,1,1,528.017637379623
0x4de8c60541fdadd33404ccb2c8b83907ce617341,2,2,527.2787578374912
0x69fe5d8833fd13a1c186955485a21d3e8f2c279f,5,2,526.6167391241186
0xf05b316d24e2e92fe43bac8bc024b6c220c9a524,2,2,526.3236650262281
0xd41f609c4aa4a4bb3afcbc47d92c7ad6fbe1ac1f,2,2,526.2880004089775
